date,ticker,article_count,avg_sentiment,bullish_count,bearish_count,neutral_count,market_group,bull_bear_ratio
2022-11-10,SPY,12,-0.03477261424995959,0,0,7,US,0.0
2022-11-11,QQQ,4,0.29094056878238916,0,0,1,US,0.0
2022-11-11,SPY,6,0.12600979255512357,0,0,1,US,0.0
2022-11-14,GLD,2,-0.2664381805807352,0,0,1,Commodities,0.0
2022-11-14,QQQ,2,-0.3834413648582995,0,0,1,US,0.0
2022-11-14,SPY,6,-0.2050961167551577,0,0,4,US,0.0
2022-11-15,QQQ,2,0.3998703882098198,0,0,1,US,0.0
2022-11-15,SPY,4,0.4385712310904637,0,0,2,US,0.0
2022-11-16,GLD,1,0.21790549159049988,0,0,1,Commodities,0.0
2022-11-16,QQQ,2,-0.0016899039037525654,0,0,0,US,0.0
2022-11-16,SPY,4,-0.13429729780182242,0,0,3,US,0.0
2022-11-17,QQQ,1,0.18934482894837856,0,0,1,US,0.0
2022-11-17,SPY,4,0.054150361800566316,0,0,4,US,0.0
2022-11-18,GLD,1,0.003625471144914627,0,0,1,Commodities,0.0
2022-11-18,QQQ,1,0.9131415784358978,0,0,0,US,0.0
2022-11-18,SPY,2,-0.3006607051938772,0,0,1,US,0.0
2022-11-21,GLD,1,-0.044130830094218254,0,0,1,Commodities,0.0
2022-11-21,QQQ,1,0.1168467104434967,0,0,1,US,0.0
2022-11-21,SPY,10,-0.2396878414787352,0,0,5,US,0.0
2022-11-22,GLD,1,-0.9560105139389634,0,0,0,Commodities,0.0
2022-11-22,QQQ,2,-0.11560517968609929,0,0,0,US,0.0
2022-11-22,SPY,6,0.0007274048402905464,0,0,4,US,0.0
2022-11-22,USO,1,0.7248001545667648,0,0,0,Commodities,0.0
2022-11-23,GLD,2,-0.04279508534818888,0,0,2,Commodities,0.0
2022-11-23,QQQ,4,-0.10468270629644394,0,0,2,US,0.0
2022-11-23,SPY,6,-0.09600832561651866,0,0,4,US,0.0
2022-11-25,QQQ,2,0.15243883524090052,0,0,1,US,0.0
2022-11-25,SPY,3,0.10727265973885854,0,0,2,US,0.0
2022-11-28,GLD,1,0.8884990476071835,0,0,0,Commodities,0.0
2022-11-28,QQQ,5,0.2941120905801654,0,0,1,US,0.0
2022-11-28,SPY,6,0.14706642801562944,0,0,3,US,0.0
2022-11-29,EWA,1,0.7082397229969501,0,0,0,Australia,0.0
2022-11-29,GLD,3,-0.413426434310774,0,0,2,Commodities,0.0
2022-11-29,QQQ,2,-0.9358674292452633,0,0,0,US,0.0
2022-11-29,SPY,11,-0.21612286669286815,0,0,5,US,0.0
2022-11-29,^AXJO,1,0.7082397229969501,0,0,0,Australia,0.0
2022-11-30,GLD,1,0.025043586269021034,0,0,1,Commodities,0.0
2022-11-30,QQQ,1,-0.9234194764867425,0,0,0,US,0.0
2022-11-30,SLV,1,0.025043586269021034,0,0,1,Commodities,0.0
2022-11-30,SPY,8,-0.3351566601777449,0,0,4,US,0.0
2022-11-30,USO,1,0.025043586269021034,0,0,1,Commodities,0.0
2022-12-01,QQQ,5,0.35502903182059525,0,0,3,US,0.0
2022-12-01,SPY,12,-0.07791905260334413,0,0,4,US,0.0
2022-12-02,QQQ,3,-0.9211724714065591,0,0,0,US,0.0
2022-12-02,SPY,5,-0.5425961429253221,0,0,1,US,0.0
2022-12-05,EWA,1,0.06214297469705343,0,0,1,Australia,0.0
2022-12-05,GLD,2,-0.9011355875991285,0,0,0,Commodities,0.0
2022-12-05,QQQ,2,-0.9011355875991285,0,0,0,US,0.0
2022-12-05,SPY,7,-0.19988274667412043,0,0,1,US,0.0
2022-12-05,^AXJO,1,0.06214297469705343,0,0,1,Australia,0.0
2022-12-06,GLD,3,-0.46700721979141235,0,0,1,Commodities,0.0
2022-12-06,QQQ,2,-0.48137408308684826,0,0,1,US,0.0
2022-12-06,SPY,8,-0.3678140449337661,0,0,3,US,0.0
2022-12-07,GLD,1,-0.9350185235962272,0,0,0,Commodities,0.0
2022-12-07,SPY,6,-0.48270337050780654,0,0,1,US,0.0
2022-12-08,QQQ,3,0.12301440288623174,0,0,2,US,0.0
2022-12-08,SPY,6,-0.23743391300862035,0,0,2,US,0.0
2022-12-08,USO,1,-0.595104917883873,0,0,0,Commodities,0.0
2022-12-09,QQQ,3,0.5246938231090704,0,0,0,US,0.0
2022-12-09,SPY,8,0.050857589580118656,0,0,0,US,0.0
2022-12-09,USO,1,0.8852283135056496,0,0,0,Commodities,0.0
2022-12-12,QQQ,7,0.18537800453071082,0,0,4,US,0.0
2022-12-12,SPY,10,0.2127684815786779,0,0,4,US,0.0
2022-12-12,USO,1,0.44405287224799395,0,0,1,Commodities,0.0
2022-12-13,EWA,1,-0.760533694177866,0,0,0,Australia,0.0
2022-12-13,GLD,1,0.027869414538145065,0,0,1,Commodities,0.0
2022-12-13,QQQ,7,-0.07786127791873046,0,0,3,US,0.0
2022-12-13,SPY,16,-0.06842773797689006,0,0,10,US,0.0
2022-12-13,USO,1,-0.4620804488658905,0,0,0,Commodities,0.0
2022-12-13,^AXJO,1,-0.760533694177866,0,0,0,Australia,0.0
2022-12-14,GLD,1,0.027394769713282585,0,0,1,Commodities,0.0
2022-12-14,QQQ,5,-0.03389356471598148,0,0,1,US,0.0
2022-12-14,SPY,6,-0.004370718263089657,0,0,4,US,0.0
2022-12-14,USO,1,0.1524840760976076,0,0,1,Commodities,0.0
2022-12-15,GLD,2,-0.22775387298315763,0,0,1,Commodities,0.0
2022-12-15,QQQ,2,0.11299376748502254,0,0,2,US,0.0
2022-12-15,SPY,8,-0.33370144746731967,0,0,5,US,0.0
2022-12-16,GLD,1,-0.9532051626592875,0,0,0,Commodities,0.0
2022-12-16,QQQ,3,-0.9273513449976841,0,0,0,US,0.0
2022-12-16,SPY,6,-0.7513863489342233,0,0,1,US,0.0
2022-12-16,USO,1,-0.9557606047019362,0,0,0,Commodities,0.0
2022-12-19,QQQ,4,-0.4013436301611364,0,0,2,US,0.0
2022-12-19,SPY,10,-0.4249165903776884,0,0,1,US,0.0
2022-12-19,USO,2,-0.15277790278196335,0,0,0,Commodities,0.0
2022-12-20,GLD,2,0.4848455940373242,0,0,1,Commodities,0.0
