group,feature_a,feature_b,mean_abs_interaction
Safe Havens,obv_trend,sentiment_score,0.0
Safe Havens,obv_trend,sector_avg_sentiment,0.0
Safe Havens,obv_trend,sentiment_divergence,0.0
Safe Havens,obv_trend,sector_sentiment_momentum,0.0
Safe Havens,obv_trend,sector_divergence,0.0
Safe Havens,return_1d,moy_sin,0.0
Safe Havens,obv_trend,credit_spread_5d,0.0
Safe Havens,moy_cos,is_month_end,0.0
Safe Havens,return_1d,return_3d,0.0
Safe Havens,return_1d,return_7d,0.0
Safe Havens,obv_trend,dow_cos,0.0
Safe Havens,return_1d,return_14d,0.0
Safe Havens,sentiment_divergence,vix_term_structure,0.0
Safe Havens,obv_trend,is_month_end,0.0
Safe Havens,corr_30d,vix_rank,0.0
Safe Havens,corr_30d,rel_strength_spy,0.0
Safe Havens,corr_30d,sentiment_score,0.0
Safe Havens,corr_30d,sector_avg_sentiment,0.0
Safe Havens,corr_30d,sentiment_divergence,0.0
Safe Havens,corr_30d,sector_sentiment_momentum,0.0
Safe Havens,corr_30d,sector_divergence,0.0
Safe Havens,sentiment_divergence,credit_spread_5d,0.0
Safe Havens,corr_30d,credit_spread_5d,0.0
Safe Havens,sentiment_divergence,yield_curve_slope,0.0
Safe Havens,corr_30d,momentum_divergence_20d,0.0
Safe Havens,corr_30d,dow_sin,0.0
Safe Havens,corr_30d,dow_cos,0.0
Safe Havens,sentiment_divergence,momentum_divergence_20d,0.0
Safe Havens,sentiment_divergence,dow_sin,0.0
Safe Havens,corr_30d,is_month_end,0.0
Safe Havens,vix_rank,rel_strength_spy,0.0
Safe Havens,vix_rank,sentiment_score,0.0
Safe Havens,vix_rank,sector_avg_sentiment,0.0
Safe Havens,vix_rank,sentiment_divergence,0.0
Safe Havens,vix_rank,sector_sentiment_momentum,0.0
Safe Havens,vix_rank,sector_divergence,0.0
Safe Havens,vix_rank,vix_term_structure,0.0
Safe Havens,vix_rank,credit_spread_5d,0.0
Safe Havens,vix_rank,yield_curve_slope,0.0
Safe Havens,vix_rank,momentum_divergence_20d,0.0
Safe Havens,vix_rank,dow_sin,0.0
Safe Havens,vix_rank,dow_cos,0.0
Safe Havens,vix_rank,moy_sin,0.0
Safe Havens,vix_rank,moy_cos,0.0
Safe Havens,vix_rank,is_month_end,0.0
Safe Havens,rel_strength_spy,sentiment_score,0.0
Safe Havens,rel_strength_spy,sector_avg_sentiment,0.0
Safe Havens,rel_strength_spy,sentiment_divergence,0.0
Safe Havens,rel_strength_spy,sector_sentiment_momentum,0.0
Safe Havens,rel_strength_spy,sector_divergence,0.0
Safe Havens,rel_strength_spy,vix_term_structure,0.0
Safe Havens,rel_strength_spy,credit_spread_5d,0.0
Safe Havens,rel_strength_spy,yield_curve_slope,0.0
Safe Havens,rel_strength_spy,momentum_divergence_20d,0.0
Safe Havens,rel_strength_spy,dow_sin,0.0
Safe Havens,rel_strength_spy,dow_cos,0.0
Safe Havens,rel_strength_spy,moy_sin,0.0
Safe Havens,rel_strength_spy,moy_cos,0.0
Safe Havens,rel_strength_spy,is_month_end,0.0
Safe Havens,sentiment_score,sector_avg_sentiment,0.0
Safe Havens,sentiment_score,sentiment_divergence,0.0
Safe Havens,sentiment_score,sector_sentiment_momentum,0.0
Safe Havens,sentiment_score,sector_divergence,0.0
Safe Havens,sentiment_score,vix_term_structure,0.0
Safe Havens,sentiment_score,credit_spread_5d,0.0
Safe Havens,sentiment_score,yield_curve_slope,0.0
Safe Havens,sentiment_score,momentum_divergence_20d,0.0
Safe Havens,sentiment_score,dow_sin,0.0
Safe Havens,sentiment_score,dow_cos,0.0
Safe Havens,sentiment_score,moy_sin,0.0
Safe Havens,sentiment_score,moy_cos,0.0
Safe Havens,sentiment_score,is_month_end,0.0
Safe Havens,sector_avg_sentiment,sentiment_divergence,0.0
Safe Havens,sector_avg_sentiment,sector_sentiment_momentum,0.0
Safe Havens,sector_avg_sentiment,sector_divergence,0.0
Safe Havens,sector_avg_sentiment,vix_term_structure,0.0
Safe Havens,sector_avg_sentiment,credit_spread_5d,0.0
Safe Havens,sector_avg_sentiment,yield_curve_slope,0.0
Safe Havens,sector_avg_sentiment,momentum_divergence_20d,0.0
Safe Havens,sector_avg_sentiment,dow_sin,0.0
Safe Havens,sector_avg_sentiment,dow_cos,0.0
Safe Havens,sector_avg_sentiment,moy_sin,0.0
Safe Havens,sector_avg_sentiment,moy_cos,0.0
Safe Havens,sector_avg_sentiment,is_month_end,0.0
Safe Havens,sentiment_divergence,sector_sentiment_momentum,0.0
Safe Havens,sentiment_divergence,sector_divergence,0.0
Safe Havens,vix_term_structure,dow_cos,0.0
Safe Havens,sentiment_divergence,dow_cos,0.0
Safe Havens,vix_term_structure,moy_cos,0.0
Safe Havens,vix_term_structure,is_month_end,0.0
Safe Havens,credit_spread_5d,yield_curve_slope,0.0
Safe Havens,credit_spread_5d,momentum_divergence_20d,0.0
Safe Havens,credit_spread_5d,dow_sin,0.0
Safe Havens,return_1d,return_30d,0.0
Safe Havens,credit_spread_5d,moy_sin,0.0
Safe Havens,credit_spread_5d,moy_cos,0.0
Safe Havens,credit_spread_5d,is_month_end,0.0
Safe Havens,sentiment_divergence,moy_sin,0.0
Safe Havens,return_1d,atr_14,0.0
Safe Havens,yield_curve_slope,dow_cos,0.0
Safe Havens,sentiment_divergence,is_month_end,0.0
Safe Havens,yield_curve_slope,moy_cos,0.0
Safe Havens,yield_curve_slope,is_month_end,0.0
Safe Havens,momentum_divergence_20d,dow_sin,0.0
Safe Havens,momentum_divergence_20d,dow_cos,0.0
Safe Havens,momentum_divergence_20d,moy_sin,0.0
Safe Havens,momentum_divergence_20d,moy_cos,0.0
Safe Havens,momentum_divergence_20d,is_month_end,0.0
Safe Havens,dow_sin,dow_cos,0.0
Safe Havens,dow_sin,moy_sin,0.0
Safe Havens,dow_sin,moy_cos,0.0
Safe Havens,dow_sin,is_month_end,0.0
Safe Havens,dow_cos,moy_sin,0.0
Safe Havens,dow_cos,moy_cos,0.0
Safe Havens,dow_cos,is_month_end,0.0
Safe Havens,sector_sentiment_momentum,sector_divergence,0.0
Safe Havens,moy_sin,is_month_end,0.0
Safe Havens,return_1d,volatility_7d,0.0
Safe Havens,return_1d,sector_divergence,0.0
Safe Havens,return_1d,vix_term_structure,0.0
Safe Havens,return_1d,credit_spread_5d,0.0
Safe Havens,return_1d,yield_curve_slope,0.0
Safe Havens,return_1d,momentum_divergence_20d,0.0
Safe Havens,return_1d,dow_sin,0.0
Safe Havens,return_1d,dow_cos,0.0
Safe Havens,return_1d,macd_diff,0.0
Safe Havens,return_1d,moy_cos,0.0
Safe Havens,return_1d,is_month_end,0.0
Safe Havens,return_3d,return_7d,0.0
Safe Havens,return_3d,return_14d,0.0
Safe Havens,return_3d,return_30d,0.0
Safe Havens,return_3d,rsi,0.0
Safe Havens,sector_sentiment_momentum,vix_term_structure,0.0
Safe Havens,return_3d,volatility_7d,0.0
Safe Havens,return_3d,atr_14,0.0
Safe Havens,return_3d,bb_high_dist,0.0
Safe Havens,sector_sentiment_momentum,credit_spread_5d,0.0
Safe Havens,return_3d,vol_roc_10,0.0
Safe Havens,return_3d,obv_trend,0.0
Safe Havens,sector_sentiment_momentum,yield_curve_slope,0.0
Safe Havens,return_3d,vix_rank,0.0
Safe Havens,return_3d,rel_strength_spy,0.0
Safe Havens,return_3d,sentiment_score,0.0
Safe Havens,return_3d,sector_avg_sentiment,0.0
Safe Havens,return_3d,sentiment_divergence,0.0
Safe Havens,return_3d,sector_sentiment_momentum,0.0
Safe Havens,return_3d,sector_divergence,0.0
Safe Havens,return_3d,vix_term_structure,0.0
Safe Havens,return_3d,credit_spread_5d,0.0
Safe Havens,return_1d,bb_high_dist,0.0
